Size;Mean;Anomaly;Deviation;Entropy
1;4;0.587155963302752;0;0
1;2;1.91666666666667;0;0
22;4.13636363636364;0.733536499833123;1.12527053024318;1.80859478629636
7;3.85714285714286;0.884344937972384;1.0690449676497;1.84237099317711
10;3.8;0.599836379460624;0.788810637746616;1.35677964944704
13;4.53846153846154;0.519284594286542;0.776250025806185;1.1981839479118
2;3.5;0.580765279917822;0.707106781186548;1
2;4.5;0.742753623188406;0.707106781186548;1
4;2.75;1.03720238095238;0.957427107756338;1.5
3;4.66666666666667;0.932315233785822;0.577350269189626;0.91829583405449
36;4.58333333333333;0.788902244137521;0.649175301000101;1.18872187554087
1;4;0.363636363636364;0;0
47;4;0.74375298859106;1.0215078369105;1.81526032225889
2;4.5;0.835119047619048;0.707106781186548;1
8;4.375;0.877436631354855;0.916125381312904;1.2987949406954
1;4;0.181818181818182;0;0
6;3.5;0.425174147557869;0.836660026534076;1.25162916738782
1;3;0.857142857142857;0;0
19;4.42105263157895;1.12736491516974;1.1697953037312;1.33724493929588
5;3.2;1.33854159534406;2.04939015319192;1.52192809488736
3;4.33333333333333;0.671409985363474;0.577350269189626;0.91829583405449
12;3.75;0.562953613338563;0.866025403784439;1.72957395851362
4;3.5;0.78959693557609;0.577350269189626;1
7;3.28571428571429;1.02852528608343;1.49602648308619;2.23592635062903
22;4.18181818181818;0.703846862230744;0.852802865422442;1.64972536735888
1;4;0.220338983050847;0;0
6;3.16666666666667;0.929589403998052;1.47196014438797;2.25162916738782
3;3.66666666666667;1.48888888888889;2.3094010767585;0.91829583405449
1;4;0.0127659574468089;0;0
15;3.93333333333333;1.11115510080842;1.57963226582585;1.60493559474313
1;4;0.0944206008583688;0;0
78;3.61538461538462;0.842022791505737;1.13080558838435;2.05969637499319
1;2;1.07407407407407;0;0
3;3.66666666666667;0.798506463063425;1.52752523165195;1.58496250072116
14;3.78571428571429;1.23635900246156;1.84718377864465;1.1981174211304
2;3.5;0.491645781119465;0.707106781186548;1
15;3.86666666666667;0.75094281001948;1.12546286774228;1.82560519901694
10;3.3;1.02263566087441;1.33749350984926;2.24643934467102
1;4;0.316666666666667;0;0
9;3.88888888888889;0.944447352339151;1.26929551764398;1.7527152789797
1;3;0.675;0;0
49;2.6734693877551;1.38696302109164;1.49147235841579;2.21885813550622
1;3;0.25;0;0
4;5;0;0;0
1;4;0.100961538461538;0;0
3;4;0.631670929241262;0;0
148;3.76351351351351;0.562052457342812;0.921116495594123;1.86387963966111
1;1;1.91891891891892;0;0
105;3.88571428571429;0.812891933203095;1.08587332554073;1.94448008040534
1;5;0.996904024767802;0;0
1;4;0.505681818181818;0;0
1;4;0.2;0;0
1;4;0.4;0;0
22;4.13636363636364;0.787741293119522;1.2834274997779;1.70809866350181
29;3.31034482758621;0.969542640026373;1.28461912854306;2.09571491458157
1;4;0.618181818181818;0;0
3;4;0.806884079162969;1.73205080756888;0.91829583405449
1;4;0.4;0;0
16;4.375;0.61672199929417;0.806225774829855;1.41973671780348
2;3.5;0.451920724247614;0.707106781186548;1
2;4.5;0.60227371344268;0.707106781186548;1
20;3.55;1.26789032902955;1.84889725312998;1.35272419562465
1;4;0.414634146341463;0;0
13;3.84615384615385;1.13413181281668;1.67561699313784;1.45726591362339
1;4;0.538461538461538;0;0
2;3;1.8444922684521;2.82842712474619;1
5;3.8;0.815157440662492;1.09544511501033;0.970950594454669
1;2;0.3;0;0
2;3;1.08041158536585;1.4142135623731;1
1;3;0.442857142857143;0;0
1;3;0.9375;0;0
1;5;0.866666666666666;0;0
32;3.5625;0.667906752304543;0.87758833761769;1.7961796919475
18;3.61111111111111;0.869558457371992;1.14475216371923;2.07817586508658
5;3.2;0.99714979249863;1.48323969741913;1.92192809488736
6;2.5;1.3142319306227;1.51657508881031;1.91829583405449
4;3.25;0.791890280262373;1.70782512765993;2
3;4.66666666666667;0.849459090804648;0.577350269189626;0.91829583405449
1;4;0.221238938053097;0;0
2;4.5;0.671052631578947;0.707106781186548;1
1;5;1;0;0
14;4.14285714285714;0.512731930902691;0.864437821507567;1.57441742714046
34;3.26470588235294;1.23883218486922;1.58226580017031;1.96708496412334
71;3.85915492957746;0.859474640253831;1.19875857986368;2.00456631082811
2;3;0.972725245316682;1.4142135623731;1
15;3.53333333333333;0.673368283992158;1.06009882737862;1.9655962303576
1;4;0.587155963302752;0;0
2;4.5;0.29563492063492;0.707106781186548;1
2;3.5;0.30241935483871;0.707106781186548;1
4;3.25;0.341162461241023;0.5;0.811278124459133
1;5;1.09034267912773;0;0
1;5;0.647058823529412;0;0
1;3;1.26881720430108;0;0
1;5;0.96551724137931;0;0
9;4.11111111111111;1.1676275418717;1.53659074288215;1.44661666762821
13;3.84615384615385;0.921844973776441;1.21423184538991;1.89199548703902
2;4.5;1.0674882629108;0.707106781186548;1
2;3;0.12037037037037;0;0
1;4;0.51219512195122;0;0
1;5;0.952380952380953;0;0
3;3.33333333333333;1.07966003450879;2.08166599946613;1.58496250072116
2;2.5;0.166666666666667;0.707106781186548;1
2;4;0.802536231884058;0;0
2;4.5;0.439804147465438;0.707106781186548;1
2;4.5;0.524708916448591;0.707106781186548;1
26;3.34615384615385;0.852682804958268;1.12932927677654;2.10240606346284
1;4;0.42;0;0
2;4.5;0.467032967032967;0.707106781186548;1
1;4;0.543478260869565;0;0
53;4.07547169811321;0.731268315629133;1.10678078928474;1.82193535548339
1;4;0.229166666666667;0;0
1;5;1.22222222222222;0;0
1;5;0.666666666666667;0;0
2;4.5;0.250499500499501;0.707106781186548;1
1;5;0.626373626373627;0;0
1;1;3.02631578947368;0;0
37;4;0.52324609950651;0.666666666666667;1.41921915270046
130;3.74615384615385;0.67979617648873;1.02912274270795;1.96768234945367
2;4;0.446969696969697;0;0
2;3;1.63560606060606;2.82842712474619;1
2;4.5;0.467138402494603;0.707106781186548;1
1;3;1.20610687022901;0;0
15;3.8;1.16950134362156;1.56752762563945;1.90689059560852
1;4;0.192452830188679;0;0
5;3.4;1.76029281689096;2.19089023002066;0.970950594454669
42;3.5;0.612799029656977;0.862497790735947;1.65736453133547
1;4;0.0127659574468089;0;0
1;4;0.027173913043478;0;0
99;3.92929292929293;0.536318702894173;0.82378575147744;1.66277156625826
1;4;0.0432900432900434;0;0
8;4.375;0.593194649585779;0.517549169506766;0.954434002924965
2;4.5;0.862637362637363;0.707106781186548;1
3;4.66666666666667;0.698254082511185;0.577350269189626;0.91829583405449
1;5;0.914634146341464;0;0
2;4.5;0.540636446886447;0.707106781186548;1
20;4.35;0.812280958273974;0.93330200448673;1.5332062193465
1;5;0.746606334841629;0;0
2;3;0.515957446808511;0;0
1;4;0.384615384615385;0;0
56;3.98214285714286;0.548299567702494;0.725911876158568;1.55142663254433
3;3;0.913496108411363;1.73205080756888;0.91829583405449
21;3.61904761904762;0.810872222506351;1.07126982951031;1.96990002262272
1;4;0;0;0
1;4;0.389473684210526;0;0
1;4;0;0;0
22;4.27272727272727;0.549829102176975;0.702500173314209;1.43654555209103
3;3.33333333333333;1.00103199174407;2.08166599946613;1.58496250072116
7;4;0.501466268877634;1;1.37878349348618
6;3.66666666666667;0.284786721706226;0.516397779494322;0.91829583405449
1;5;1.04210526315789;0;0
13;4.15384615384615;0.764083060439336;0.898717034272917;1.52623490994952
38;2.5;1.47235695189658;1.39011957486845;2.16899147856424
1;5;0.333333333333333;0;0
2;5;0.657099145692584;0;0
8;3.875;0.705698116454367;0.83452296039628;1.56127812445913
5;3.4;0.854226263238074;1.34164078649987;0.721928094887362
100;3.77;0.484850207162072;0.851083682338837;1.7648497891387
66;3.77272727272727;0.675340633079438;1.07839559667919;1.95120226284575
2;3;0.525936599423631;2.82842712474619;1
1;5;0.714285714285714;0;0
3;3.33333333333333;1.35351587320901;2.08166599946613;1.58496250072116
21;3.9047619047619;0.438577595852253;0.889087279447969;1.70573286174969
1;4;1.08888888888889;0;0
27;2.85185185185185;1.08568584690667;1.53682248871604;2.26898322517222
2;4.5;1.00608828006088;0.707106781186548;1
1;2;1;0;0
6;3.66666666666667;0.606414666493039;1.03279555898864;1.79248125036058
7;3.71428571428571;0.570553376080759;0.755928946018455;1.44881563572518
1;5;0.545454545454546;0;0
2;2.5;0.791437549096622;0.707106781186548;1
11;3.90909090909091;0.8597434468373;1.22102788293679;1.85855521187031
1;4;0.28;0;0
33;4.21212121212121;0.527444134967578;0.780927963930403;1.56836153542021
1;5;1.04210526315789;0;0
27;3.59259259259259;0.860374506261861;1.30852998141071;2.15249259451568
1;5;0.753246753246753;0;0
5;3.8;0.677742459352815;0.836660026534076;1.52192809488736
5;4;1.20310023310023;1.73205080756888;1.37095059445467
81;3.92592592592593;0.913276490427609;1.24275679215382;1.97314665599822
19;4.42105263157895;0.675117324560446;0.606976978666884;1.24484066997192
4;2.75;1.64311132415971;2.06155281280883;1.5
89;4.42696629213483;0.757480430023677;0.637602762652247;1.29492314989296
1;2;0.296296296296296;0;0
1;4;0.597938144329897;0;0
1;1;1.12138728323699;0;0
3;4.33333333333333;1.21980134158927;1.15470053837925;0.91829583405449
486;3.42181069958848;0.648423965861293;0.852562911890169;1.78420270220561
1;3;0;0;0
1;5;0.996904024767802;0;0
9;3.11111111111111;0.771690720885282;1.26929551764398;1.43552050428267
2;4.5;0.46875;0.707106781186548;1
1;5;0.971014492753623;0;0
2;5;1.04130915524104;0;0
74;3.55405405405405;0.850363398546019;1.09971219014237;2.06721174277356
1;5;0.414285714285715;0;0
2;3.5;1.260289461782;2.12132034355964;1
1;2;1.703125;0;0
13;4;0.567724743323169;0.816496580927726;1.57662122010749
28;2.96428571428571;1.25712566917822;1.6212053782007;2.20839421015878
4;2.75;0.692000327721109;0.5;0.811278124459133
1;4;0;0;0
5;4.4;0.442873543321813;0.547722557505166;0.970950594454669
2;4.5;1.19003115264798;0.707106781186548;1
1;3;0.5;0;0
2;2.5;0.884046052631579;2.12132034355964;1
1;5;0;0;0
4;4;0.457915030175304;0.816496580927726;1.5
1;2;1.66666666666667;0;0
9;3.44444444444444;0.788753601806813;1.33333333333333;2.19715972342415
6;3.83333333333333;0.805037751873051;1.16904519445001;1.91829583405449
3;3.33333333333333;1.44231105286151;2.08166599946613;1.58496250072116
58;2.37931034482759;1.29817002248836;1.41207308352806;2.12493337560408
2;5;1.05275229357798;0;0
1;4;0.271739130434782;0;0
1;3;0.504347826086957;0;0
2;5;1.06613410162389;0;0
1;5;1.18867924528302;0;0
9;4.66666666666667;0.820841533681738;0.707106781186547;0.986426728730842
5;3.4;0.905185709777438;1.34164078649987;1.52192809488736
9;3.44444444444444;0.670453312958963;0.726483157256779;1.22439444540599
1;5;1.99;0;0
13;2.61538461538462;1.30032641401042;1.26085034391223;1.98777337148798
3;3.66666666666667;0.503670040107986;0.577350269189626;0.91829583405449
1;5;1.00952380952381;0;0
1;2;1.14285714285714;0;0
1;5;1.01197604790419;0;0
8;3.25;0.559914760436024;1.16496474502144;1.75
23;2.95652173913043;0.748170982331934;1.22393779066381;2.08273736964755
3;3.33333333333333;0.553663570691434;0.577350269189626;0.91829583405449
1;5;0.939393939393939;0;0
5;3.6;1.10150816470732;1.34164078649987;1.52192809488736
1;5;1.3953488372093;0;0
62;3.48387096774194;0.865806639552321;1.26415831499572;2.20180715296775
69;3.52173913043478;0.836453555107251;1.24391100083773;2.19165962934963
15;3.6;0.781614193364002;1.12122382116278;2.02257976184249
19;4.26315789473684;0.735756201642814;0.805681579172283;1.50902751253265
4;3.25;1.0662916283146;1.5;1.5
1;5;1.01197604790419;0;0
15;4.06666666666667;0.606842884376886;0.79880863671798;1.4716022614098
53;3.83018867924528;0.664823740199587;0.935123378462061;1.8326324615595
1;5;1.6125;0;0
15;4.4;0.902036006729512;1.12122382116278;1.23664074194117
3;4;0.626761117670208;1;1.58496250072116
38;3.55263157894737;0.884205162488777;1.24547545292578;2.1272122128133
35;3.31428571428571;0.965474804911346;1.45058666775628;2.25849267651482
1;5;0.883064516129032;0;0
8;3.375;0.491039936148614;0.744023809142845;1.40563906222957
1;1;2;0;0
2;3;0.909375;0;0
1;2;1.76595744680851;0;0
18;4.05555555555556;0.499040389825344;0.872604096080652;1.71077708441507
11;4.90909090909091;0.971287753309157;0.301511344577764;0.439496986921513
1;2;1.8695652173913;0;0
35;4.42857142857143;0.622371142843576;0.60806899210506;1.25822963690909
2;3.5;0.444444444444444;0.707106781186548;1
1;1;2.60810810810811;0;0
9;4.77777777777778;0.630826067629816;0.440958551844098;0.76420450650862
1;4;1.5;0;0
5;3;0.810610221205187;0.707106781186548;1.37095059445467
15;3.6;1.01135168677819;1.54919333848297;1.88924642850916
2;3.5;0.891304347826087;0.707106781186548;1
9;4.22222222222222;0.352517250585783;0.666666666666667;1.35164411515339
1;5;0.703703703703703;0;0
1;3;0.883905013192612;0;0
1;5;0.857142857142857;0;0
3;4.33333333333333;0.793085258185174;1.15470053837925;0.91829583405449
1;4;0.0970464135021096;0;0
2;3.5;0.895833333333333;0.707106781186548;1
1;2;1.6;0;0
2;4;0.0652060705252193;0;0
1;4;1.17948717948718;0;0
1;5;0.666666666666667;0;0
4;4.5;0.883290673277066;0.577350269189626;1
2;4;0.117631761442441;0;0
18;3.83333333333333;1.15186441233647;1.54348726628258;1.87635763948985
5;3.6;0.592875011870875;0.547722557505166;0.970950594454669
16;2.5625;0.877120044307544;1.41273965518539;1.67742128382936
3;2;1.26693766937669;1;1.58496250072116
27;4.03703703703704;0.530619798735073;0.649347689340943;1.38009433628333
1;4;0.0800000000000001;0;0
3;3.33333333333333;0.429894342194956;1.15470053837925;0.91829583405449
1;5;0.914893617021277;0;0
4;3.5;0.513576403720475;0.577350269189626;1
7;4.14285714285714;0.599472939186311;0.690065559342354;1.37878349348618
21;4;0.815886023066382;1.18321595661992;1.90751697195095
4;3.75;0.570868656518118;0.5;0.811278124459133
124;3.82258064516129;0.484957812961899;0.902105820922728;1.70031406629369
47;3.31914893617021;0.801076684584673;1.04478795391225;2.0362660584397
1;3;0;0;0
1;4;0.529411764705882;0;0
1;5;0.727272727272728;0;0
19;4.21052631578947;0.6430755025409;1.35724178507659;1.45742488140917
16;4.0625;0.892231452636362;1.23659478676997;1.875
2;4;0.0833333333333335;0;0
1;4;0.140495867768595;0;0
32;3.96875;0.577060074400256;1.03126527359168;1.88221548077246
15;3.26666666666667;1.00387953185753;1.57963226582585;1.98989809546429
9;2.33333333333333;1.09537037037037;1.22474487139159;1.97493750120193
1;2;0.133333333333333;0;0
6;3.5;0.463886549521633;0.547722557505166;1
7;4;0.776188769414576;1.4142135623731;1.37878349348618
11;3.90909090909091;0.471342212423121;0.943879807448539;1.78992907531
1;5;0.818181818181818;0;0
1;4;0.127272727272727;0;0
15;4.2;0.631332661820753;1.08232553856433;1.4716022614098
17;3.52941176470588;1.24904437074384;1.58578241961277;1.96981578242681
7;4.14285714285714;0.968951471276654;1.21498579258791;1.66449777920046
12;4.08333333333333;0.706921431070609;0.90033663737852;1.62581458369391
1;2;1.08333333333333;0;0
2;5;0.760288065843621;0;0
2;4;0.252955904854639;0;0
10;3.6;0.743573632215703;1.17378779077727;1.84643934467102
1;4;0.5;0;0
1;5;0.65625;0;0
15;3.2;0.73671695412021;1.08232553856433;2.02257976184249
1;2;1.30290010741139;0;0
2;3.5;0.98936170212766;2.12132034355964;1
8;4.75;0.806403569142398;0.462910049886276;0.811278124459133
14;3.21428571428571;0.879718524312031;1.3114039117603;2.20988863801473
62;3.04838709677419;1.39768395513894;1.56212779808046;2.16623033540037
107;4.08411214953271;0.642441891139484;0.802372605853777;1.62185916753221
1;5;0.86;0;0
1;4;0.0555555555555554;0;0
11;4;0.606828456585019;1;1.82306798227366
43;4.02325581395349;0.699783753099723;0.912567599401435;1.70945423329997
54;3.40740740740741;0.725309818715168;1.22117355431381;2.17486470353258
1;1;1;0;0
229;3.79039301310044;0.618048150692453;0.922284693242583;1.82083632178701
1;5;0.883064516129032;0;0
6;2.66666666666667;1.81629834884145;1.96638416050035;1.45914791702724
3;3.33333333333333;0.961327062830822;1.52752523165195;1.58496250072116
29;3.93103448275862;0.539622075789456;0.752663578934299;1.58144478793261
2;3;0.40625;0;0
4;4;0.3468876320989;0.816496580927726;1.5
1;5;1.5;0;0
21;3.57142857142857;0.850108375969759;1.16496474502144;2.00474763766364
6;2.16666666666667;1.19231089306277;0.752772652709081;1.45914791702724
10;4.4;0.71847333119441;0.699205898780101;1.36096404744368
21;3.0952380952381;1.07327359034775;1.30018313728343;2.26711787596492
2;3;0.651450053705693;0;0
1;4;0.954545454545455;0;0
132;3.62878787878788;0.722949812638286;1.00688699480625;1.95701142787819
5;3.8;0.82341086790121;0.836660026534076;1.52192809488736
46;3.73913043478261;0.541494991126034;1.02056155802568;1.86660740204197
1;5;1.20168067226891;0;0
4;3.5;1.37642884523758;1.73205080756888;1.5
2;4;0.537588667567079;1.4142135623731;1
7;4;0.4282897485905;0.577350269189626;1.14883485428092
1;2;0;0;0
12;2.91666666666667;1.02946351538612;1.16450015288131;1.28067212952089
13;4;0.454044157804397;0.816496580927726;1.48852529489775
11;4.09090909090909;0.711709520201412;0.831209414593633;1.57262366389516
15;3.46666666666667;1.07020641908247;1.64171803158706;2.10558726169826
1;3;0.722222222222222;0;0
30;4.2;0.774062183730967;0.924755326447544;1.5194602975158
1;4;0.34375;0;0
5;3.4;0.454899475524476;0.547722557505166;0.970950594454669
3;4.33333333333333;0.420085199992161;0.577350269189626;0.91829583405449
19;3.47368421052632;1.00752161629517;1.54086631666993;2.18680859456305
12;3.5;0.598919800567108;1.08711461300922;1.78067212952089
1;3;0.878612716763006;0;0
1;5;0.809018567639257;0;0
28;3.85714285714286;0.488656462200795;0.755928946018455;1.59790906980875
1;5;0.725190839694656;0;0
14;3.21428571428571;0.756009945901721;1.1217137594956;2.07416474302258
14;3.92857142857143;1.08304105895439;1.49173547429654;1.68939174674309
1;2;1.72916666666667;0;0
3;3.66666666666667;0.419792663476874;0.577350269189626;0.91829583405449
1;4;0.4;0;0
1;4;0.0921985815602837;0;0
1;4;0.18125;0;0
1;3;0.843137254901961;0;0
9;3.77777777777778;1.42267878462432;1.64147630029935;1.65774272650489
1;4;0.368421052631579;0;0
1;2;1.5;0;0
2;4.5;0.540721040189125;0.707106781186548;1
1;5;0.857142857142857;0;0
11;4.63636363636364;0.819788855644388;0.504524979109513;0.94566030460064
69;3.56521739130435;0.546063904964675;0.915202659484985;1.84166441560566
1;5;1.8;0;0
114;3.42982456140351;0.611134356938679;0.882166462785775;1.75807456316961
46;3.73913043478261;0.596293201327961;0.905164996836259;1.80941934091603
3;4.66666666666667;0.572846621837976;0.577350269189626;0.91829583405449
7;4.57142857142857;0.579216914038343;0.534522483824849;0.985228136034252
1;5;1.68181818181818;0;0
1;5;0.987234042553191;0;0
9;4.44444444444444;0.973178714981944;0.726483157256779;1.35164411515339
1;5;2.58333333333333;0;0
1;5;1;0;0
1;5;0.962962962962963;0;0
2;5;0.703758799865907;0;0
1;4;0.777777777777778;0;0
1;4;0.238938053097345;0;0
2;2.5;1.20190876930202;2.12132034355964;1
19;3.42105263157895;0.750911482072004;1.21636021134477;2.10293343438235
8;3.875;0.240489755779414;0.353553390593274;0.543564443199596
5;5;0.897279761904762;0;0
262;3.71374045801527;0.595676337904675;0.887396930178492;1.83424827993693
1;5;1.12727272727273;0;0
3;3.66666666666667;0.246031746031746;0.577350269189626;0.91829583405449
18;3.72222222222222;0.72480568405558;1.12749360533236;2.01831078182006
2;4;0.222115384615384;0;0
3;4.66666666666667;0.637615802963904;0.577350269189626;0.91829583405449
2;5;0.771052631578947;0;0
9;3.88888888888889;0.697219285475733;0.781735959970572;1.53049305675748
1;2;1.30290010741139;0;0
2;3.5;0.959357923497268;0.707106781186548;1
3;4.66666666666667;0.671295733252255;0.577350269189626;0.91829583405449
1;5;0.707692307692308;0;0
1;4;0.0657894736842106;0;0
1;2;0.666666666666667;0;0
1;5;0.593220338983051;0;0
1;4;0.0666666666666664;0;0
3;4.66666666666667;0.615532955606485;0.577350269189626;0.91829583405449
114;3.53508771929825;0.8283203243472;1.17631360999157;2.15600243434455
2;4.5;0.988445378151261;0.707106781186548;1
2;2;1.77651515151515;0;0
1;4;0.546391752577319;0;0
1;5;0.2;0;0
3;4.33333333333333;0.525078619770155;0.577350269189626;0.91829583405449
38;3.65789473684211;0.793628922779665;1.12168588823406;1.99028409392198
5;3.8;0.874535143871484;1.30384048104053;1.92192809488736
2;4.5;0.667741935483871;0.707106781186548;1
4;3.5;0.954716930386356;1.29099444873581;2
18;4.5;0.867333520704745;0.785905247993376;1.19417373425691
46;4.02173913043478;0.491518423551596;0.829702233998107;1.64509502432587
1;3;0.695652173913043;0;0
5;4.2;0.738503623188406;0.836660026534076;1.52192809488736
2;4;1.05333333333333;1.4142135623731;1
44;3.90909090909091;0.662000285239136;1.11685150931936;1.9339903577563
4;2.25;1.02934908950019;1.89296944860009;1.5
18;3.11111111111111;0.918575640781915;1.27827498141228;2.09986250539564
1;4;0.227642276422764;0;0
2;4.5;1.00423728813559;0.707106781186548;1
17;4;0.729534583939749;0.866025403784439;1.71307884262679
39;3.66666666666667;0.505173062951012;0.898341551894183;1.78900828944756
4;4.5;0.671347572678769;0.577350269189626;1
3;3.66666666666667;1.03286384976526;0.577350269189626;0.91829583405449
3;3.33333333333333;0.48780912574016;0.577350269189626;0.91829583405449
1;3;0.0909090909090908;0;0
4;4.5;0.64261065209224;0.577350269189626;1
17;3.64705882352941;0.780013035950046;1.16946443247477;2.0216148719113
3;2;1.00500710651087;1;1.58496250072116
2;4.5;0.383928571428571;0.707106781186548;1
1;4;0.793478260869565;0;0
108;3.9537037037037;0.567988560289924;0.921034153214756;1.58886895563561
1;4;0.0869565217391304;0;0
17;3.70588235294118;0.539123730427129;0.919558717697852;1.54515219719895
12;3.58333333333333;0.674373653748742;0.996204919895622;1.88791850267113
4;4;0.590305080750206;0.816496580927726;1.5
37;3.7027027027027;0.656756365918014;0.996239174341429;1.90238258360819
2;3;0.560662914321451;1.4142135623731;1
14;3.35714285714286;1.24145568936917;1.49908396938022;2.00597771142377
2;4.5;0.126373626373626;0.707106781186548;1
13;4.15384615384615;0.686157405033999;0.987096233585649;1.73814933319287
544;4.28125;0.492765195663326;0.673038723543142;1.4039744247543
4;3;0.458333333333333;0;0
1;5;0.916666666666667;0;0
5;4.4;0.438515002441554;0.547722557505166;0.970950594454669
11;3.63636363636364;0.987431914314304;1.12006493318265;1.98082593622908
1;4;0.909090909090909;0;0
18;4;0.997895877787333;1.37198868114007;1.82887136325244
26;3.76923076923077;0.620160764598101;0.95111270868146;1.8608941290708
21;3.61904761904762;0.888954278527467;1.32197543381829;2.16037621309891
12;3.25;1.03869917037532;1.42222616792382;2.12581458369391
11;4;0.664609231153048;0.774596669241483;1.5394847569315
1;5;0.746835443037975;0;0
1;5;1.52380952380952;0;0
1;3;1.24657534246575;0;0
1;4;0.192452830188679;0;0
2;4;0.855263157894737;1.4142135623731;1
99;3.88888888888889;0.738745701512519;1.13289307174955;1.90602268685048
23;3.65217391304348;0.659153591961887;1.02729546303848;1.92579647945465
1;5;0.894736842105263;0;0
1;5;0.910256410256411;0;0
28;3.03571428571429;0.891864752894165;1.26145544561425;2.23892110202569
1;1;2.30290010741139;0;0
2;1;2.20842665173572;0;0
14;3.64285714285714;1.01128353972104;1.64584057818223;1.78845045730829
3;4.66666666666667;0.887913618948102;0.577350269189626;0.91829583405449
4;3;0.898505140692641;1.4142135623731;1.5
1;4;0.00309597523219818;0;0
1;5;1.27272727272727;0;0
44;3.54545454545455;0.72336886883338;0.998942358244527;1.87328318792899
3;4.66666666666667;0.903222202506523;0.577350269189626;0.91829583405449
32;3.78125;0.800588487472132;1.23743686707646;1.97079257002673
1;5;0.230769230769231;0;0
16;4;0.759771496632243;1.03279555898864;1.81127812445913
5;4.8;0.992764744335147;0.447213595499958;0.721928094887362
1;5;1.13559322033898;0;0
58;3.91379310344828;0.817489916120392;1.12833494402882;1.98113240232143
3;5;0.525173172211548;0;0
1;3;0.302900107411386;0;0
2;4;0.438922779348311;0;0
38;4.18421052631579;0.775952561743203;0.925765224977744;1.70150955856529
1;4;0.204081632653061;0;0
1;5;0.5;0;0
4;4.25;0.379180522007878;0.5;0.811278124459133
1;5;1.34177215189873;0;0
16;3.25;1.05567997407499;1.43759057685652;2.25
2;4.5;0.495919648462021;0.707106781186548;1
1;3;0.666666666666667;0;0
5;4.4;1.04095491779802;0.894427190999916;1.37095059445467
13;3.23076923076923;1.00474013528128;1.36344209960466;2.19200583549211
1;5;0.916666666666667;0;0
1;4;0.714285714285714;0;0
4;3.25;0.565168970814132;0.957427107756338;1.5
2;4;0.607007575757576;0;0
1;5;1.0625;0;0
2;2.5;1.2480102558624;2.12132034355964;1
2;4;0.0416666666666667;0;0
1;4;0.346153846153846;0;0
17;4.82352941176471;0.7720774033357;0.392952623996688;0.672294817075638
2;4;0.315789473684211;1.4142135623731;1
1;4;1.09859154929577;0;0
1;3;1.2890625;0;0
1;4;0.727272727272727;0;0
9;3.88888888888889;0.814414346881188;1.26929551764398;1.83659166810898
18;4.05555555555556;0.664851543296473;0.998364675929488;1.76420450650862
13;4.46153846153846;1.2165892573049;0.967417922046845;1.35203010175795
1;5;1.69709989258861;0;0
3;4;0.25036040787623;0;0
21;3.9047619047619;0.557808284579198;0.700340053457026;1.46072109852461
33;3.66666666666667;0.899947172615033;1.31497781983829;2.02349941447033
1;4;0.476190476190476;0;0
1;4;0.0625;0;0
1;3;0.7;0;0
64;4.65625;0.856933774159002;0.510796141736308;1.00362583828223
2;3;0.377450980392157;1.4142135623731;1
29;4.44827586206897;0.902291639277849;1.15220927217956;1.20803939675548
59;3.59322033898305;0.558279994067645;0.930677248174064;1.8561688390092
1;5;1.57142857142857;0;0
1;4;0.393939393939394;0;0
58;4.41379310344828;0.864472385161925;0.838429667485606;1.35964361863488
8;3.5;0.556938532482011;0.925820099772551;1.81127812445913
1;4;0.0535714285714284;0;0
9;4.55555555555556;0.968388764755322;0.726483157256779;1.22439444540599
4;3;0.549305555555556;0.816496580927726;1.5
3;4.33333333333333;0.483970136144049;0.577350269189626;0.91829583405449
32;3.4375;0.876225799292316;1.41278722457965;2.25030684743623
6;3.5;1.08706829968002;1.97484176581315;1.45914791702724
3;3.66666666666667;0.829649239558523;1.52752523165195;1.58496250072116
3;3.33333333333333;0.668175720992623;0.577350269189626;0.91829583405449
1;5;0.623529411764705;0;0
12;3.5;1.18530143454352;1.50755672288882;2.18872187554087
19;3.78947368421053;0.887686923449938;1.31567250942124;1.71955382832212
1;5;1;0;0
1;2;1.75;0;0
4;3.75;0.165468656908684;0.5;0.811278124459133
14;3.57142857142857;0.565561223620047;0.755928946018455;1.57441742714046
15;3.6;0.502874923426605;0.632455532033676;1.28669266835475
10;3.6;0.965245684217108;1.34989711542111;1.84643934467102
1;5;1.2;0;0
1;2;0.666666666666667;0;0
110;3.95454545454545;0.772492210020315;1.07844913824737;1.85490828709535
12;3.58333333333333;0.646191918755639;0.996204919895622;1.88791850267113
1;1;2.4812030075188;0;0
17;4;0.452380040022337;0.935414346693485;1.79219519368246
2;3;1.69236082331814;2.82842712474619;1
2;3;1.35138888888889;1.4142135623731;1
12;3.41666666666667;0.585388394503664;0.792961461098759;1.3844315043406
2;4;0.259223887814314;0;0
1;1;1.8034188034188;0;0
2;3.5;0.28886763390639;0.707106781186548;1
1;1;0;0;0
1;5;1.2279792746114;0;0
2;3;0.601190476190476;0;0
1;3;0.074074074074074;0;0
2;4;0.293299788135593;0;0
2;4;0.998699368264586;1.4142135623731;1
1;2;1.375;0;0
2;4;0.198245614035088;0;0
1;5;1.28846153846154;0;0
1;3;0.0714285714285716;0;0
39;3.61538461538462;1.02101199192811;1.33012434352235;2.15269769137897
